subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	centralTask 	centralStream 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
charlieEndogenous	dot-jump	False	236	circle	1024	768	1.16079767166	70.6	94.12	True	MYKHBJET1XVSUNWDZAIPQFLR	18	5.60622225078	-1.50218272469	4.10403952609	-4.10403952609	5.49505546731	-1.27967045129	False	14	8	17	2	21	7	23	4	11	24	16	3	19	8	22	1	18	10	14	20	6	5	13	12	15	9	0
charlieEndogenous	dot-jump	False	237	circle	1024	768	1.16079767166	70.6	94.12	True	VHDWBZELNARMF8JKYICQUPXS	15	2.90199417916	-5.02640136157	-1.50218272469	5.60622225078	2.70989036744	-4.77994550923	False	23	13	9	17	1	23	22	21	6	3	13	10	5	19	14	2	18	20	4	11	16	8	7	24	12	15	0
charlieEndogenous	dot-jump	False	238	circle	1024	768	1.16079767166	70.6	94.12	True	MCVNYBTEX4KSFAJPULQRIZDW	13	0.0	-5.80398835832	5.02640136157	2.90199417916	0.301098929715	-5.41978073488	False	10	9	22	19	6	12	11	9	17	5	3	21	13	4	18	1	10	2	7	24	16	14	23	20	15	8	0
charlieEndogenous	dot-jump	False	239	circle	1024	768	1.16079767166	70.6	94.12	True	UHXRCIMFJAVNPTQ6ESKBDLYZ	19	5.80398835832	0.0	5.60622225078	-1.50218272469	5.79615439702	0.0376373662144	False	4	15	9	14	1	24	19	23	17	16	22	15	20	7	2	5	10	18	12	4	8	11	6	3	13	21	0
charlieEndogenous	dot-jump	False	240	circle	1024	768	1.16079767166	70.6	94.12	True	MHTIDCLVEAQWFRZY9SXBNJPU	2	-1.50218272469	5.60622225078	-1.50218272469	-5.60622225078	-1.54313201479	5.26923127002	False	15	16	6	21	22	13	14	5	24	9	19	20	16	4	11	10	18	2	12	7	3	17	8	1	23	15	0
charlieEndogenous	dot-jump	False	241	circle	1024	768	1.16079767166	70.6	94.12	True	ZKTYADFPECNJ2UWIXSQMRLVB	16	4.10403952609	-4.10403952609	-2.90199417916	-5.02640136157	3.87664872009	-4.25302238223	False	9	12	8	2	21	9	13	18	6	7	4	16	19	20	11	10	15	23	17	14	5	22	1	24	3	12	0
charlieEndogenous	dot-jump	False	242	circle	1024	768	1.16079767166	70.6	94.12	True	ASCDZPMIFH7XLBNUKVEYJRQT	19	5.80398835832	0.0	-5.80398835832	0.0	0.0376373662144	0.0	False	6	10	15	1	11	22	14	13	19	12	16	5	7	2	10	20	4	18	3	6	8	24	17	23	21	9	0
charlieEndogenous	dot-jump	False	243	circle	1024	768	1.16079767166	70.6	94.12	True	QTMDYRBPUAKS9VZFLHINXJWE	18	5.60622225078	-1.50218272469	4.10403952609	-4.10403952609	4.89285760787	-1.61840674722	False	14	12	17	21	4	11	14	1	12	9	24	7	6	19	16	3	18	22	2	20	23	8	5	13	15	10	0
charlieEndogenous	dot-jump	False	244	circle	1024	768	1.16079767166	70.6	94.12	True	FQMESZUJRLCXA2IVHDWTKNBP	16	4.10403952609	-4.10403952609	-5.60622225078	1.50218272469	4.62939604437	-4.29065974844	False	16	13	4	21	2	1	24	3	23	8	11	9	20	12	14	6	19	17	16	10	13	22	5	18	15	7	0
charlieEndogenous	dot-jump	False	245	circle	1024	768	1.16079767166	70.6	94.12	True	LIEHWFSPTNZ5KYUCARBJVMXD	21	5.02640136157	2.90199417916	-5.02640136157	-2.90199417916	4.85522024166	3.04862666337	False	20	11	15	20	5	23	7	6	14	17	16	24	19	9	11	4	13	3	22	2	12	1	21	10	18	8	0
charlieEndogenous	dot-jump	False	246	circle	1024	768	1.16079767166	70.6	94.12	True	RIHUKTNXYCWAPSFM6VQDJZBE	23	2.90199417916	5.02640136157	-2.90199417916	5.02640136157	2.89807719851	4.74230814302	False	13	16	10	18	12	17	20	2	7	13	8	14	1	9	11	23	4	22	3	21	19	15	5	24	6	16	0
charlieEndogenous	dot-jump	False	247	circle	1024	768	1.16079767166	70.6	94.12	True	LSXKNEIFUBWZTM4JAPHYRVQC	17	5.02640136157	-2.90199417916	-5.60622225078	1.50218272469	5.49505546731	-3.31208822687	False	8	14	18	15	8	11	13	14	22	19	17	5	2	23	20	1	6	16	3	9	7	12	24	4	10	21	0
charlieEndogenous	dot-jump	False	248	circle	1024	768	1.16079767166	70.6	94.12	True	NYQCHLVTE7XBDZISRAMKPUJW	23	2.90199417916	5.02640136157	2.90199417916	5.02640136157	2.70989036744	5.34450600245	True	9	9	6	3	13	20	12	24	9	2	5	23	14	7	17	1	22	4	18	16	11	8	15	19	21	10	0
charlieEndogenous	dot-jump	False	249	circle	1024	768	1.16079767166	70.6	94.12	True	DXTVYWFCMS2AEQNZUBKHLRPJ	17	5.02640136157	-2.90199417916	2.90199417916	-5.02640136157	4.55412131195	-2.93571456472	False	5	10	12	9	23	5	3	17	7	6	24	1	15	2	19	11	18	10	4	13	21	14	16	8	22	20	0
charlieEndogenous	dot-jump	False	250	circle	1024	768	1.16079767166	70.6	94.12	True	RCKYXBEWJZUVHTQ5FIPSLAND	24	1.50218272469	5.60622225078	-2.90199417916	-5.02640136157	1.46785728236	5.72087966459	False	14	15	17	14	6	18	12	8	23	5	13	15	19	7	9	22	24	11	1	2	21	3	16	10	20	4	0
charlieEndogenous	dot-jump	False	251	circle	1024	768	1.16079767166	70.6	94.12	True	ESWCBUIQ8TRMJHXYPAKNDFZL	11	-2.90199417916	-5.02640136157	-2.90199417916	-5.02640136157	-2.40879143772	-4.77994550923	True	8	8	15	18	13	9	2	5	1	3	11	22	24	21	10	12	8	19	4	20	7	17	6	16	23	14	0
charlieEndogenous	dot-jump	False	252	circle	1024	768	1.16079767166	70.6	94.12	True	AXKCBWISJE6LVUTYFZNMRDPQ	16	4.10403952609	-4.10403952609	1.50218272469	-5.60622225078	4.29065974844	-3.95192345251	False	3	10	15	13	9	16	2	1	20	22	18	17	14	3	24	19	23	21	11	5	6	7	12	4	10	8	0
charlieEndogenous	dot-jump	False	253	circle	1024	768	1.16079767166	70.6	94.12	True	NWTMYVJQFEHK7UISZACPDRXL	22	4.10403952609	4.10403952609	4.10403952609	-4.10403952609	4.06483555116	4.25302238223	False	8	12	12	19	1	9	20	13	4	18	22	8	2	24	16	23	3	6	17	14	15	5	7	11	10	21	0
charlieEndogenous	dot-jump	False	254	circle	1024	768	1.16079767166	70.6	94.12	True	DYPRKTXQUNZEIW8HMBVASLFC	19	5.80398835832	0.0	5.60622225078	1.50218272469	5.83379176324	-0.188186831072	False	22	14	10	21	3	2	12	15	16	24	22	23	14	17	7	6	20	9	4	18	13	1	5	11	19	8	0
charlieEndogenous	dot-jump	False	255	circle	1024	768	1.16079767166	70.6	94.12	True	PQVNMBDJKCWIU2SALFYXERHT	14	1.50218272469	-5.60622225078	5.60622225078	1.50218272469	1.43021991615	-5.30686863623	False	15	13	15	6	1	9	24	5	8	10	2	17	23	3	19	20	22	14	11	4	18	21	7	12	16	13	0
charlieEndogenous	dot-jump	False	256	circle	1024	768	1.16079767166	70.6	94.12	True	SRIMHBYLZNCVTQXD8EUPJAFW	19	5.80398835832	0.0	5.02640136157	2.90199417916	5.94670386188	-0.33873629593	False	15	16	2	9	15	4	7	5	22	8	13	23	6	12	10	14	16	19	21	20	18	24	3	1	17	11	0
charlieEndogenous	dot-jump	False	257	circle	1024	768	1.16079767166	70.6	94.12	True	ZPJFRUSWQ3BCNXHEDIVMKLTA	3	-2.90199417916	5.02640136157	0.0	-5.80398835832	-2.93571456472	5.00576970652	False	20	9	6	11	5	1	7	20	4	14	15	13	23	16	21	22	17	19	10	18	24	12	3	8	9	2	0
charlieEndogenous	dot-jump	False	258	circle	1024	768	1.16079767166	70.6	94.12	True	CQPBNJRK1IHLSFVWEYUDXMTA	16	4.10403952609	-4.10403952609	-2.90199417916	-5.02640136157	4.7046707768	-4.47884657952	False	11	8	24	20	18	8	10	7	15	23	11	12	4	16	2	22	17	19	5	1	13	14	6	21	3	9	0
charlieEndogenous	dot-jump	False	259	circle	1024	768	1.16079767166	70.6	94.12	True	STVIABPMKCYDHNF7LERXWZJU	14	1.50218272469	-5.60622225078	-5.02640136157	-2.90199417916	1.09148362022	-6.24780279159	False	6	15	17	16	7	12	24	19	14	20	3	11	5	4	18	21	13	9	10	23	8	6	22	15	2	1	0
charlieEndogenous	dot-jump	False	260	circle	1024	768	1.16079767166	70.6	94.12	True	VZRQMTDEKNW7FHLAYCPSUIXB	14	1.50218272469	-5.60622225078	-5.02640136157	-2.90199417916	1.58076938101	-5.2315939038	False	15	11	7	15	2	23	3	4	12	24	1	6	10	9	13	5	22	14	8	21	19	16	11	20	18	17	0
charlieEndogenous	dot-jump	False	261	circle	1024	768	1.16079767166	70.6	94.12	True	ABHSDCMIRX6WQTNYKUZVJELP	1	0.0	5.80398835832	5.80398835832	0.0	0.414011028359	5.94670386188	False	9	10	17	11	20	7	14	23	12	6	5	1	19	24	2	18	3	15	16	8	13	4	9	10	22	21	0
charlieEndogenous	dot-jump	False	262	circle	1024	768	1.16079767166	70.6	94.12	True	JQBNHTXKY6EDAFISRCMWVUZL	23	2.90199417916	5.02640136157	-1.50218272469	-5.60622225078	2.74752773365	4.47884657952	False	21	9	13	5	3	9	10	16	22	7	24	12	6	1	19	11	8	15	14	21	4	17	18	23	2	20	0
charlieEndogenous	dot-jump	False	263	circle	1024	768	1.16079767166	70.6	94.12	True	IYWJDMHVEUAX9NRFQLSCTKZP	11	-2.90199417916	-5.02640136157	-4.10403952609	4.10403952609	-2.93571456472	-5.04340707273	False	17	12	14	22	15	16	3	12	24	21	6	18	5	23	4	8	13	10	2	11	17	20	7	9	19	1	0
charlieEndogenous	dot-jump	False	264	circle	1024	768	1.16079767166	70.6	94.12	True	EQJUFRVCBWKNHLTD7XPIAYSM	15	2.90199417916	-5.02640136157	2.90199417916	-5.02640136157	3.04862666337	-4.93049497409	True	16	16	2	8	16	19	22	24	21	18	1	13	10	23	4	3	7	14	15	11	12	9	20	6	5	17	0
charlieEndogenous	dot-jump	False	265	circle	1024	768	1.16079767166	70.6	94.12	True	WDQHSRPFCKLZMAY1VIEJUNTB	24	1.50218272469	5.60622225078	-5.02640136157	2.90199417916	1.24203308508	6.24780279159	False	13	15	3	8	6	19	22	12	18	20	4	23	21	17	14	24	11	5	7	16	2	1	15	13	10	9	0
charlieEndogenous	dot-jump	False	266	circle	1024	768	1.16079767166	70.6	94.12	True	HJEVXQTZLUIFY9ARWMNKDCPS	16	4.10403952609	-4.10403952609	4.10403952609	4.10403952609	4.10247291737	-3.87664872009	False	4	13	2	4	13	24	16	18	19	17	7	23	10	5	20	22	1	15	21	12	8	11	3	14	9	6	0
charlieEndogenous	dot-jump	False	267	circle	1024	768	1.16079767166	70.6	94.12	True	UHXQJYBM3ECIVZSNPWRLKDTA	19	5.80398835832	0.0	1.50218272469	5.60622225078	5.2315939038	0.0376373662144	False	9	8	23	11	7	5	17	22	18	6	24	19	3	4	13	9	12	14	1	8	2	16	15	20	21	10	0
charlieEndogenous	dot-jump	False	268	circle	1024	768	1.16079767166	70.6	94.12	True	XAHUDJTRZIV4WMQCLSYFBNEP	14	1.50218272469	-5.60622225078	0.0	-5.80398835832	1.54313201479	-5.11868180516	False	17	11	7	17	23	19	24	1	10	16	22	20	11	13	6	2	5	15	3	14	8	9	12	4	18	21	0
charlieEndogenous	dot-jump	False	269	circle	1024	768	1.16079767166	70.6	94.12	True	WUNLFQCXMTYKEP7HZAISDJRV	22	4.10403952609	4.10403952609	4.10403952609	-4.10403952609	4.25302238223	3.68846188901	False	3	14	19	15	18	22	6	14	17	9	11	23	21	13	5	2	16	3	20	4	24	1	8	10	7	12	0
