subject 	task 	staircase 	trialNum 	stimulus 	monitorWidth 	monitorHeight 	stimHeight  	ISI 	SOA 	responseSpatialPos 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
KR 	 dot-jump 	 False 	 146 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 19 	 5.80398835832 	 0.0 	 -4.10403952609 	 -4.10403952609 	 5.60796756595 	 0.489285760787 	 False 	 18 	 15 	6 	17 	9 	4 	2 	11 	18 	3 	7 	1 	13 	21 	14 	15 	22 	10 	20 	5 	19 	8 	16 	12 	23 	24 	0
KR 	 dot-jump 	 False 	 147 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 1.50218272469 	 -5.60622225078 	 -3.19917612823 	 -5.11868180516 	 False 	 21 	 11 	8 	4 	24 	7 	21 	3 	22 	20 	6 	13 	10 	14 	19 	12 	2 	23 	15 	9 	5 	17 	18 	11 	16 	1 	0
KR 	 dot-jump 	 False 	 148 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 1.50218272469 	 5.60622225078 	 2.70989036744 	 -5.04340707273 	 False 	 2 	 10 	20 	17 	15 	11 	12 	6 	1 	4 	14 	13 	24 	19 	16 	22 	10 	23 	18 	21 	5 	9 	2 	7 	8 	3 	0
KR 	 dot-jump 	 False 	 149 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 7 	 -5.80398835832 	 0.0 	 -5.60622225078 	 1.50218272469 	 -5.60796756595 	 -0.0752747324288 	 False 	 6 	 14 	14 	1 	12 	21 	3 	16 	7 	22 	8 	19 	10 	20 	11 	5 	6 	9 	24 	13 	4 	23 	2 	15 	17 	18 	0
KR 	 dot-jump 	 False 	 150 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -4.10403952609 	 4.10403952609 	 -3.16153876201 	 4.9681323403 	 False 	 15 	 12 	13 	17 	10 	23 	5 	15 	9 	7 	1 	11 	12 	16 	4 	2 	6 	3 	24 	21 	19 	18 	22 	14 	8 	20 	0
KR 	 dot-jump 	 False 	 151 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 2.90199417916 	 5.02640136157 	 3.68846188901 	 4.29065974844 	 False 	 9 	 16 	18 	2 	19 	24 	4 	13 	17 	8 	10 	22 	1 	21 	6 	12 	14 	9 	23 	7 	3 	16 	11 	20 	5 	15 	0
KR 	 dot-jump 	 False 	 152 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 5.02640136157 	 -2.90199417916 	 3.76373662144 	 -4.21538501602 	 False 	 15 	 13 	2 	5 	21 	1 	18 	13 	11 	7 	3 	23 	20 	12 	14 	17 	22 	16 	19 	6 	15 	8 	4 	24 	10 	9 	0
KR 	 dot-jump 	 False 	 153 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 -2.90199417916 	 -5.02640136157 	 2.93571456472 	 -5.26923127002 	 False 	 18 	 16 	17 	13 	22 	12 	18 	9 	19 	2 	4 	21 	6 	1 	24 	16 	20 	10 	11 	7 	15 	8 	3 	23 	5 	14 	0
KR 	 dot-jump 	 False 	 154 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 4.10403952609 	 4.10403952609 	 -4.25302238223 	 -3.98956081873 	 False 	 7 	 8 	7 	1 	19 	3 	15 	13 	14 	10 	22 	17 	18 	20 	5 	4 	9 	23 	6 	2 	24 	12 	8 	21 	16 	11 	0
KR 	 dot-jump 	 False 	 155 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 5.60622225078 	 1.50218272469 	 2.5969782688 	 4.77994550923 	 False 	 14 	 12 	22 	6 	15 	11 	17 	21 	4 	13 	10 	12 	8 	1 	20 	16 	23 	19 	14 	9 	18 	5 	3 	2 	7 	24 	0
KR 	 dot-jump 	 False 	 156 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 0.0 	 5.80398835832 	 1.24203308508 	 5.60796756595 	 False 	 5 	 13 	14 	21 	5 	12 	23 	24 	18 	17 	8 	11 	4 	22 	2 	1 	9 	7 	13 	15 	16 	20 	19 	6 	3 	10 	0
KR 	 dot-jump 	 False 	 157 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 -5.60622225078 	 1.50218272469 	 -1.50549464858 	 5.34450600245 	 False 	 2 	 14 	20 	12 	2 	1 	18 	21 	3 	8 	19 	13 	17 	24 	5 	7 	6 	15 	10 	23 	16 	4 	14 	11 	9 	22 	0
KR 	 dot-jump 	 False 	 158 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 -5.02640136157 	 2.90199417916 	 -5.04340707273 	 3.16153876201 	 True 	 9 	 9 	4 	21 	3 	16 	1 	11 	19 	10 	12 	5 	18 	24 	17 	23 	6 	2 	9 	22 	14 	8 	13 	15 	20 	7 	0
KR 	 dot-jump 	 False 	 159 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -4.10403952609 	 4.10403952609 	 -2.82280246608 	 -5.11868180516 	 False 	 9 	 10 	20 	17 	6 	8 	12 	7 	10 	14 	9 	11 	4 	24 	19 	15 	21 	16 	3 	2 	22 	13 	1 	23 	18 	5 	0
KR 	 dot-jump 	 False 	 160 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 -5.60622225078 	 -1.50218272469 	 -1.46785728236 	 -5.60796756595 	 False 	 12 	 11 	4 	22 	23 	13 	17 	9 	5 	24 	10 	11 	7 	8 	12 	20 	18 	14 	1 	19 	21 	15 	16 	3 	6 	2 	0
KR 	 dot-jump 	 False 	 161 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -5.80398835832 	 0.0 	 -3.95192345251 	 4.40357184709 	 False 	 13 	 15 	19 	14 	6 	20 	21 	1 	3 	9 	15 	2 	17 	13 	16 	4 	18 	7 	24 	11 	5 	23 	8 	22 	10 	12 	0
KR 	 dot-jump 	 False 	 162 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 4.10403952609 	 -4.10403952609 	 3.23681349444 	 -5.04340707273 	 False 	 23 	 14 	11 	2 	22 	10 	7 	17 	1 	19 	9 	8 	12 	21 	18 	20 	16 	6 	5 	13 	23 	4 	14 	24 	3 	15 	0
KR 	 dot-jump 	 False 	 163 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -1.50218272469 	 -5.60622225078 	 -2.44642880394 	 -5.08104443895 	 False 	 19 	 12 	15 	22 	13 	20 	1 	10 	14 	2 	5 	24 	19 	7 	12 	18 	23 	17 	8 	4 	9 	11 	6 	21 	16 	3 	0
KR 	 dot-jump 	 False 	 164 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -5.02640136157 	 2.90199417916 	 -5.2315939038 	 -2.78516509987 	 False 	 13 	 11 	22 	11 	12 	7 	21 	14 	24 	15 	10 	18 	6 	5 	19 	9 	13 	8 	23 	17 	20 	2 	3 	4 	16 	1 	0
KR 	 dot-jump 	 False 	 165 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 2.90199417916 	 -5.02640136157 	 3.9142860863 	 -4.1777476498 	 False 	 15 	 10 	13 	12 	7 	2 	17 	4 	18 	20 	14 	6 	15 	1 	19 	23 	22 	16 	11 	3 	21 	9 	8 	5 	24 	10 	0
KR 	 dot-jump 	 False 	 166 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -5.60622225078 	 1.50218272469 	 -4.59175867816 	 3.98956081873 	 False 	 11 	 9 	1 	12 	3 	13 	7 	14 	10 	19 	5 	6 	24 	4 	23 	22 	16 	17 	11 	20 	2 	21 	9 	18 	8 	15 	0
KR 	 dot-jump 	 False 	 167 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 -5.80398835832 	 0.0 	 4.51648394573 	 3.98956081873 	 False 	 15 	 16 	8 	18 	24 	11 	14 	21 	1 	4 	2 	5 	12 	17 	19 	10 	13 	22 	7 	9 	23 	16 	20 	3 	6 	15 	0
KR 	 dot-jump 	 False 	 168 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 20 	 5.60622225078 	 1.50218272469 	 1.50218272469 	 -5.60622225078 	 5.30686863623 	 1.39258254993 	 False 	 8 	 13 	5 	17 	1 	18 	10 	11 	21 	8 	20 	24 	15 	22 	13 	14 	19 	7 	9 	2 	12 	4 	6 	3 	23 	16 	0
KR 	 dot-jump 	 False 	 169 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -4.10403952609 	 -4.10403952609 	 -4.06483555116 	 -3.83901135387 	 True 	 8 	 8 	13 	1 	18 	24 	2 	22 	5 	21 	10 	3 	4 	16 	17 	20 	6 	14 	7 	12 	11 	23 	8 	19 	9 	15 	0
KR 	 dot-jump 	 False 	 170 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 5 	 -5.02640136157 	 2.90199417916 	 5.02640136157 	 2.90199417916 	 -4.85522024166 	 2.5969782688 	 False 	 16 	 15 	20 	12 	9 	22 	16 	7 	14 	11 	18 	4 	13 	6 	1 	8 	3 	21 	5 	15 	23 	17 	10 	2 	24 	19 	0
KR 	 dot-jump 	 False 	 171 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -1.50218272469 	 5.60622225078 	 2.70989036744 	 5.15631917138 	 False 	 10 	 11 	6 	18 	7 	16 	4 	12 	11 	20 	15 	21 	23 	2 	17 	1 	13 	10 	8 	3 	9 	19 	14 	22 	5 	24 	0
KR 	 dot-jump 	 False 	 172 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 4.10403952609 	 -4.10403952609 	 -3.1239013958 	 -4.89285760787 	 False 	 3 	 9 	1 	12 	21 	11 	20 	15 	14 	7 	10 	16 	4 	23 	3 	13 	24 	2 	18 	6 	9 	17 	8 	19 	5 	22 	0
KR 	 dot-jump 	 False 	 173 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 -4.10403952609 	 -4.10403952609 	 3.34972559308 	 -4.9681323403 	 False 	 11 	 15 	18 	12 	8 	21 	5 	22 	1 	16 	4 	3 	2 	15 	9 	11 	14 	10 	20 	17 	13 	24 	23 	6 	19 	7 	0
KR 	 dot-jump 	 False 	 174 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 5.02640136157 	 -2.90199417916 	 -5.68324229838 	 1.61840674722 	 False 	 13 	 12 	24 	22 	8 	23 	16 	15 	13 	1 	18 	9 	19 	5 	17 	6 	4 	11 	2 	20 	14 	7 	3 	10 	21 	12 	0
KR 	 dot-jump 	 False 	 175 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 0.0 	 -5.80398835832 	 3.16153876201 	 -4.7046707768 	 False 	 22 	 16 	19 	22 	4 	8 	21 	24 	3 	14 	5 	7 	6 	17 	1 	12 	16 	11 	13 	2 	20 	23 	9 	10 	15 	18 	0
KR 	 dot-jump 	 False 	 176 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 -5.02640136157 	 -2.90199417916 	 3.95192345251 	 4.40357184709 	 False 	 13 	 10 	15 	5 	4 	7 	3 	8 	1 	16 	24 	23 	9 	13 	21 	22 	10 	14 	19 	17 	11 	6 	18 	2 	20 	12 	0
KR 	 dot-jump 	 False 	 177 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 1 	 0.0 	 5.80398835832 	 0.0 	 5.80398835832 	 0.0376373662144 	 5.53269283352 	 True 	 8 	 8 	8 	11 	3 	20 	15 	2 	22 	17 	1 	9 	19 	21 	10 	6 	7 	18 	23 	4 	13 	16 	14 	12 	24 	5 	0
KR 	 dot-jump 	 False 	 178 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 13 	 0.0 	 -5.80398835832 	 2.90199417916 	 5.02640136157 	 -0.188186831072 	 -5.41978073488 	 False 	 14 	 13 	2 	6 	9 	21 	15 	19 	14 	4 	12 	5 	10 	16 	17 	23 	13 	8 	18 	24 	22 	20 	3 	1 	7 	11 	0
KR 	 dot-jump 	 False 	 179 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 1.50218272469 	 5.60622225078 	 2.70989036744 	 5.00576970652 	 False 	 3 	 14 	17 	5 	12 	23 	6 	10 	2 	1 	18 	14 	20 	3 	21 	9 	24 	11 	16 	15 	13 	4 	7 	22 	19 	8 	0
KR 	 dot-jump 	 False 	 180 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 0.0 	 -5.80398835832 	 2.70989036744 	 5.11868180516 	 False 	 18 	 16 	5 	8 	19 	12 	10 	18 	6 	22 	16 	11 	21 	3 	1 	17 	20 	9 	13 	24 	23 	14 	15 	7 	2 	4 	0
KR 	 dot-jump 	 False 	 181 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 2.90199417916 	 5.02640136157 	 4.14011028359 	 4.10247291737 	 False 	 8 	 11 	19 	10 	16 	11 	13 	5 	20 	2 	22 	21 	14 	23 	17 	15 	7 	4 	12 	18 	24 	3 	1 	9 	6 	8 	0
KR 	 dot-jump 	 False 	 182 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 4.10403952609 	 4.10403952609 	 -1.46785728236 	 5.64560493216 	 False 	 11 	 12 	16 	9 	12 	23 	19 	24 	21 	10 	4 	17 	1 	2 	22 	14 	20 	5 	15 	3 	7 	18 	8 	6 	11 	13 	0
KR 	 dot-jump 	 False 	 183 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 -1.50218272469 	 5.60622225078 	 -3.98956081873 	 4.36593448087 	 False 	 17 	 10 	9 	15 	19 	16 	22 	8 	17 	12 	20 	3 	2 	6 	10 	13 	24 	14 	7 	4 	5 	18 	11 	21 	1 	23 	0
KR 	 dot-jump 	 False 	 184 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 1.50218272469 	 -5.60622225078 	 1.76895621208 	 -5.00576970652 	 True 	 14 	 14 	11 	18 	10 	6 	7 	21 	1 	12 	16 	17 	2 	9 	15 	19 	14 	20 	24 	13 	5 	3 	23 	22 	4 	8 	0
KR 	 dot-jump 	 False 	 185 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 5.80398835832 	 0.0 	 4.25302238223 	 4.51648394573 	 False 	 3 	 9 	12 	21 	8 	22 	18 	23 	1 	7 	16 	19 	20 	9 	24 	6 	4 	10 	11 	17 	14 	15 	3 	5 	13 	2 	0
KR 	 dot-jump 	 False 	 186 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 0.0 	 5.80398835832 	 -1.61840674722 	 5.60796756595 	 False 	 20 	 8 	20 	23 	21 	24 	14 	19 	10 	22 	1 	8 	5 	7 	11 	12 	17 	4 	13 	9 	6 	16 	2 	15 	18 	3 	0
KR 	 dot-jump 	 False 	 187 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 1.50218272469 	 -5.60622225078 	 2.97335193094 	 -4.81758287545 	 False 	 5 	 13 	1 	4 	12 	7 	24 	15 	10 	16 	13 	21 	18 	11 	9 	14 	2 	19 	17 	3 	5 	22 	8 	20 	6 	23 	0
KR 	 dot-jump 	 False 	 188 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -5.60622225078 	 1.50218272469 	 -2.44642880394 	 -5.2315939038 	 False 	 5 	 15 	10 	14 	20 	7 	9 	11 	3 	22 	4 	24 	5 	1 	21 	15 	16 	6 	12 	18 	2 	17 	8 	23 	19 	13 	0
KR 	 dot-jump 	 False 	 189 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 5.60622225078 	 -1.50218272469 	 -3.87664872009 	 4.25302238223 	 False 	 7 	 8 	22 	2 	13 	9 	24 	15 	12 	4 	18 	19 	20 	7 	14 	10 	5 	8 	11 	6 	1 	17 	3 	23 	21 	16 	0
KR 	 dot-jump 	 False 	 190 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 5.60622225078 	 -1.50218272469 	 3.95192345251 	 4.4412092133 	 False 	 0 	 12 	22 	16 	15 	1 	23 	11 	5 	4 	7 	24 	8 	21 	18 	9 	2 	12 	17 	20 	13 	10 	14 	6 	3 	19 	0
KR 	 dot-jump 	 False 	 191 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -5.60622225078 	 -1.50218272469 	 3.23681349444 	 5.45741810109 	 False 	 5 	 14 	5 	16 	10 	12 	7 	23 	17 	15 	1 	20 	24 	13 	14 	11 	8 	22 	18 	21 	6 	2 	3 	19 	4 	9 	0
KR 	 dot-jump 	 False 	 192 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -2.90199417916 	 -5.02640136157 	 3.04862666337 	 5.04340707273 	 False 	 22 	 15 	14 	18 	2 	3 	21 	1 	10 	17 	6 	4 	13 	19 	5 	20 	24 	11 	15 	9 	8 	22 	7 	16 	23 	12 	0
KR 	 dot-jump 	 False 	 193 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 9 	 -5.02640136157 	 -2.90199417916 	 -5.80398835832 	 0.0 	 -5.53269283352 	 -3.01098929715 	 False 	 16 	 10 	14 	16 	22 	12 	23 	18 	13 	19 	20 	5 	7 	4 	8 	3 	17 	24 	9 	2 	15 	6 	11 	21 	1 	10 	0
KR 	 dot-jump 	 False 	 194 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 1.50218272469 	 -5.60622225078 	 -3.80137398766 	 4.21538501602 	 False 	 11 	 13 	20 	6 	13 	17 	23 	16 	1 	15 	7 	8 	19 	4 	22 	14 	3 	9 	18 	12 	11 	2 	21 	5 	10 	24 	0
KR 	 dot-jump 	 False 	 195 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -5.60622225078 	 1.50218272469 	 2.70989036744 	 5.04340707273 	 False 	 13 	 11 	11 	9 	17 	22 	8 	7 	3 	19 	24 	20 	5 	6 	15 	23 	18 	13 	16 	2 	10 	12 	14 	1 	21 	4 	0
KR 	 dot-jump 	 False 	 196 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 15 	 2.90199417916 	 -5.02640136157 	 0.0 	 -5.80398835832 	 2.93571456472 	 -5.26923127002 	 False 	 20 	 16 	11 	21 	2 	14 	9 	4 	20 	3 	5 	7 	19 	10 	24 	22 	8 	17 	13 	16 	1 	12 	15 	18 	6 	23 	0
KR 	 dot-jump 	 False 	 197 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 0.0 	 5.80398835832 	 -1.76895621208 	 6.21016542538 	 False 	 2 	 9 	10 	19 	2 	8 	9 	16 	7 	5 	17 	1 	3 	15 	11 	22 	13 	4 	6 	12 	23 	21 	20 	18 	14 	24 	0
KR 	 dot-jump 	 False 	 198 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 21 	 5.02640136157 	 2.90199417916 	 5.60622225078 	 1.50218272469 	 5.00576970652 	 2.74752773365 	 False 	 4 	 16 	7 	5 	3 	18 	21 	4 	24 	9 	2 	22 	11 	1 	10 	16 	23 	12 	20 	13 	17 	8 	6 	19 	15 	14 	0
KR 	 dot-jump 	 False 	 199 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 11 	 -2.90199417916 	 -5.02640136157 	 -5.80398835832 	 0.0 	 -2.93571456472 	 -4.59175867816 	 False 	 5 	 8 	8 	1 	4 	21 	14 	11 	22 	6 	7 	9 	17 	24 	2 	5 	12 	20 	19 	23 	13 	18 	16 	3 	10 	15 	0
KR 	 dot-jump 	 False 	 200 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -1.50218272469 	 5.60622225078 	 -2.44642880394 	 4.81758287545 	 False 	 12 	 14 	15 	7 	20 	16 	11 	22 	14 	8 	5 	12 	21 	23 	3 	1 	2 	6 	18 	13 	10 	4 	9 	19 	17 	24 	0
KR 	 dot-jump 	 False 	 201 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 3 	 -2.90199417916 	 5.02640136157 	 -1.50218272469 	 5.60622225078 	 -2.8604398323 	 4.93049497409 	 False 	 14 	 9 	19 	1 	13 	24 	18 	21 	17 	16 	23 	2 	15 	20 	8 	14 	3 	10 	4 	7 	12 	11 	5 	9 	22 	6 	0
KR 	 dot-jump 	 False 	 202 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 14 	 1.50218272469 	 -5.60622225078 	 -5.02640136157 	 -2.90199417916 	 1.50549464858 	 -5.94670386188 	 False 	 3 	 12 	4 	21 	23 	14 	2 	22 	24 	15 	20 	12 	7 	17 	9 	3 	13 	19 	11 	6 	10 	5 	16 	8 	1 	18 	0
KR 	 dot-jump 	 False 	 203 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 12 	 -1.50218272469 	 -5.60622225078 	 -1.50218272469 	 -5.60622225078 	 -1.09148362022 	 -5.68324229838 	 True 	 11 	 11 	20 	1 	11 	19 	18 	5 	13 	2 	22 	23 	7 	12 	4 	16 	8 	21 	10 	3 	14 	17 	24 	15 	9 	6 	0
KR 	 dot-jump 	 False 	 204 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 4 	 -4.10403952609 	 4.10403952609 	 1.50218272469 	 -5.60622225078 	 -3.98956081873 	 4.32829711466 	 False 	 11 	 10 	6 	12 	8 	11 	7 	10 	2 	23 	1 	16 	14 	4 	19 	9 	21 	18 	20 	5 	15 	13 	3 	17 	24 	22 	0
KR 	 dot-jump 	 False 	 205 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 -5.02640136157 	 2.90199417916 	 -1.46785728236 	 5.30686863623 	 False 	 14 	 13 	17 	19 	14 	7 	12 	18 	4 	15 	20 	16 	3 	21 	11 	5 	2 	10 	8 	6 	23 	13 	9 	24 	1 	22 	0
KR 	 dot-jump 	 False 	 206 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 23 	 2.90199417916 	 5.02640136157 	 -1.50218272469 	 -5.60622225078 	 2.82280246608 	 4.77994550923 	 False 	 16 	 15 	22 	21 	18 	5 	19 	1 	16 	11 	15 	9 	14 	3 	4 	2 	8 	12 	23 	24 	20 	17 	10 	6 	13 	7 	0
KR 	 dot-jump 	 False 	 207 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 1.50218272469 	 5.60622225078 	 1.39258254993 	 5.34450600245 	 True 	 16 	 16 	8 	4 	13 	22 	12 	14 	9 	23 	18 	1 	19 	15 	17 	2 	21 	20 	24 	16 	3 	7 	11 	5 	10 	6 	0
KR 	 dot-jump 	 False 	 208 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 2 	 -1.50218272469 	 5.60622225078 	 0.0 	 -5.80398835832 	 -1.24203308508 	 5.34450600245 	 False 	 23 	 11 	19 	24 	15 	5 	8 	16 	1 	10 	9 	18 	12 	13 	20 	3 	6 	14 	7 	22 	4 	21 	17 	11 	23 	2 	0
KR 	 dot-jump 	 False 	 209 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 16 	 4.10403952609 	 -4.10403952609 	 4.10403952609 	 -4.10403952609 	 4.02719818494 	 -4.29065974844 	 True 	 14 	 14 	20 	4 	3 	17 	18 	12 	15 	2 	11 	5 	9 	24 	23 	19 	16 	10 	21 	8 	22 	7 	6 	13 	14 	1 	0
KR 	 dot-jump 	 False 	 210 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 24 	 1.50218272469 	 5.60622225078 	 -1.50218272469 	 -5.60622225078 	 1.39258254993 	 5.53269283352 	 False 	 11 	 9 	13 	21 	11 	1 	18 	3 	6 	23 	20 	12 	16 	24 	14 	4 	2 	8 	19 	10 	15 	22 	5 	7 	9 	17 	0
KR 	 dot-jump 	 False 	 211 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 10 	 -4.10403952609 	 -4.10403952609 	 -5.80398835832 	 0.0 	 -4.29065974844 	 -4.06483555116 	 False 	 14 	 13 	13 	4 	17 	5 	14 	3 	15 	9 	8 	6 	18 	19 	20 	7 	10 	24 	21 	2 	23 	1 	11 	12 	22 	16 	0
KR 	 dot-jump 	 False 	 212 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 6 	 -5.60622225078 	 1.50218272469 	 -5.02640136157 	 2.90199417916 	 -5.87142912945 	 1.50549464858 	 False 	 17 	 15 	12 	11 	4 	15 	7 	9 	22 	8 	2 	13 	14 	17 	3 	1 	21 	5 	19 	6 	16 	10 	20 	24 	23 	18 	0
KR 	 dot-jump 	 False 	 213 	 circle 	 1024 	 768 	 1.16079767166 	 44.445 	 66.667 	 22 	 4.10403952609 	 4.10403952609 	 -1.50218272469 	 5.60622225078 	 4.06483555116 	 4.06483555116 	 False 	 5 	 8 	21 	6 	4 	10 	3 	22 	9 	15 	2 	1 	12 	11 	23 	7 	8 	14 	5 	19 	13 	17 	16 	20 	24 	18 	0
